"NP108UE",10,325849,184482,"W92000004","","","","W06000022","W05000844"
"NP108UF",10,325919,184023,"W92000004","","","","W06000022","W05000844"
"NP108UG",10,328183,185369,"W92000004","","","","W06000022","W05000844"
"NP108UH",10,328644,184729,"W92000004","","","","W06000022","W05000844"
"NP108UJ",10,328735,184423,"W92000004","","","","W06000022","W05000844"
"NP108UL",10,328628,184575,"W92000004","","","","W06000022","W05000844"
"NP108UN",10,326174,187544,"W92000004","","","","W06000022","W05000839"
"NP108UP",10,329067,184349,"W92000004","","","","W06000022","W05000844"
"NP108UQ",10,328962,184285,"W92000004","","","","W06000022","W05000844"
"NP108UX",10,329411,184710,"W92000004","","","","W06000022","W05000851"
"NP108UY",10,326328,187305,"W92000004","","","","W06000022","W05000839"
"NP108UZ",50,326328,187305,"W92000004","","","","W06000022","W05000839"
"NP108WA",10,329252,185154,"W92000004","","","","W06000022","W05000851"
"NP108WD",10,329579,184775,"W92000004","","","","W06000022","W05000851"
"NP108WE",10,329504,185638,"W92000004","","","","W06000022","W05000851"
"NP108WF",10,329341,185324,"W92000004","","","","W06000022","W05000851"
"NP108WG",10,329290,185420,"W92000004","","","","W06000022","W05000851"
"NP108WH",10,329223,185461,"W92000004","","","","W06000022","W05000851"
"NP108WJ",10,329333,185486,"W92000004","","","","W06000022","W05000851"
"NP108WL",10,329398,185552,"W92000004","","","","W06000022","W05000851"
"NP108WN",10,329548,185524,"W92000004","","","","W06000022","W05000851"
"NP108WP",10,329628,185422,"W92000004","","","","W06000022","W05000851"
"NP108WQ",10,329729,185268,"W92000004","","","","W06000022","W05000851"
"NP108WR",10,329824,185198,"W92000004","","","","W06000022","W05000851"
"NP108WS",10,329876,185127,"W92000004","","","","W06000022","W05000851"
"NP108WT",10,329730,185074,"W92000004","","","","W06000022","W05000851"
"NP108WU",10,329621,185010,"W92000004","","","","W06000022","W05000851"
"NP108WW",10,329489,184853,"W92000004","","","","W06000022","W05000851"
"NP108WX",10,329341,184895,"W92000004","","","","W06000022","W05000851"
"NP108WY",10,329277,184945,"W92000004","","","","W06000022","W05000851"
"NP108WZ",10,329190,185017,"W92000004","","","","W06000022","W05000851"
"NP108XA",10,330975,188471,"W92000004","","","","W06000022","W05000833"
"NP108XB",10,329151,185353,"W92000004","","","","W06000022","W05000851"
"NP108XD",10,329209,185308,"W92000004","","","","W06000022","W05000851"
"NP108XE",10,329211,185261,"W92000004","","","","W06000022","W05000851"
"NP108XF",10,329209,185178,"W92000004","","","","W06000022","W05000851"
"NP108XG",10,328897,185773,"W92000004","","","","W06000022","W05000844"
"NP108XH",10,329103,184761,"W92000004","","","","W06000022","W05000851"
"NP108XL",10,329309,184733,"W92000004","","","","W06000022","W05000851"
"NP108XQ",10,330975,188471,"W92000004","","","","W06000022","W05000833"
"NP108XS",10,326580,187282,"W92000004","","","","W06000022","W05000839"
"NP108XW",10,330975,188471,"W92000004","","","","W06000022","W05000833"
"NP108XZ",10,330975,188471,"W92000004","","","","W06000022","W05000833"
"NP108YD",10,329909,184865,"W92000004","","","","W06000022","W05000851"
"NP108YE",10,328886,184611,"W92000004","","","","W06000022","W05000851"
"NP108YG",10,330975,188471,"W92000004","","","","W06000022","W05000833"
"NP108YJ",10,329214,185714,"W92000004","","","","W06000022","W05000851"
"NP108YR",10,330975,188471,"W92000004","","","","W06000022","W05000833"
"NP108YT",10,330975,188471,"W92000004","","","","W06000022","W05000833"
"NP108YU",10,330975,188471,"W92000004","","","","W06000022","W05000833"
"NP108YW",10,328828,185248,"W92000004","","","","W06000022","W05000844"
"NP108ZF",10,330975,188471,"W92000004","","","","W06000022","W05000833"
"NP108ZL",10,330975,188471,"W92000004","","","","W06000022","W05000833"
"NP108ZN",10,330975,188471,"W92000004","","","","W06000022","W05000833"
"NP108ZS",10,330975,188471,"W92000004","","","","W06000022","W05000833"
"NP108ZU",10,328199,186907,"W92000004","","","","W06000022","W05000839"
"NP108ZX",10,330975,188471,"W92000004","","","","W06000022","W05000833"
"NP109AA",10,328166,187981,"W92000004","","","","W06000022","W05000847"
"NP109AB",10,327992,187991,"W92000004","","","","W06000022","W05000847"
"NP109AD",10,328123,188185,"W92000004","","","","W06000022","W05000847"
